,direc,y_x,score
2444,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_24,0.0063363905
2445,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_13_26,0.029740645
2446,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_10,0.1859189
2447,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_11_8,0.1859189
2448,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_23,0.045558814
2449,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_28,0.007418956
2450,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_23_27,0.012336327
2451,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_28,0.004742354
2452,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_20,0.052623205
2453,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_31,0.006680673
2454,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_13,0.18537241
2455,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_11,0.1859189
2456,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_17,0.12469791
2457,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_19,0.007525375
2458,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_7,0.1859189
2459,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_8,0.1859189
2460,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_17,0.1859189
2461,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_12,0.1859189
2462,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_8,0.1859189
2463,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_2,0.1859189
2464,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_32,0.009876442
2465,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_25,0.12094192
2466,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_11_24,0.004740595
2467,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_20,0.0058583026
2468,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_14,0.1859189
2469,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_22,0.025933594
2470,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_23_11,0.1859189
2471,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_13_28,0.005832781
2472,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_10,0.1859189
2473,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_11_28,0.446948
2474,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_28,0.36383396
2475,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_2,0.1859189
2476,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_9,0.1859189
2477,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_1,0.1859189
2478,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_19,0.006295332
2479,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_21,0.010765209
2480,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_15,0.1859189
2481,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_13,0.1859189
2482,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_29,0.0040562
2483,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_32_11,0.1859189
2484,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_6,0.1859189
2485,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_3,0.1859189
2486,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_18,0.09789767
2487,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_25_25,0.2493712
2488,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_28_10,0.1859189
2489,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_13,0.1859189
2490,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_5,0.1859189
2491,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_17,0.014529938
2492,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_28,0.0090872655
2493,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_15,0.1859189
2494,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_23_4,0.1859189
2495,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_4,0.1859189
2496,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_8_25,0.007848693
2497,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_32_23,0.006736532
2498,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_6,0.1859189
2499,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_2,0.1859189
2500,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_14,0.1859189
2501,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_12,0.1859189
2502,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_23_30,0.0052782386
2503,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_6,0.1859189
2504,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_27,0.008924161
2505,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_32_9,0.1859189
2506,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_27,0.011740417
2507,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_19,0.0067162956
2508,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_3,0.1859189
2509,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_22,0.0040786453
2510,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_30,0.004967748
2511,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_5,0.1859189
2512,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_9,0.1859189
2513,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_25,0.019300006
2514,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_11_5,0.1859189
2515,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_7,0.1859189
2516,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_31,0.0053110337
2517,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_1,0.1859189
2518,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_7,0.1859189
2519,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_29_3,0.1859189
2520,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_17,0.09709349
2521,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_16,0.1859189
2522,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_22,0.008069602
2523,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_3,0.1859189
2524,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_11,0.1859189
2525,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_17,0.028806638
2526,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_30,0.019536939
2527,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_15,0.1859189
2528,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_23,0.008234255
2529,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_23,0.07602123
2530,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_30,0.010031142
2531,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_5,0.1859189
2532,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_26,0.0065517887
2533,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_13_20,0.010980602
2534,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_28_14,0.02584305
2535,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_7,0.1859189
2536,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_9,0.1859189
2537,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_11,0.1859189
2538,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_25,0.03791622
2539,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_2,0.1859189
2540,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_19,0.16613278
2541,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_12,0.1859189
2542,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_31_22,0.010749066
2543,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_25_23,0.042547747
2544,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_11,0.1859189
2545,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_23,0.020284884
2546,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_24,0.012661723
2547,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_20,0.014613218
2548,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_7,0.1859189
2549,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_1,0.1859189
2550,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_21,0.009969031
2551,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_14,0.1859189
2552,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_9,0.1859189
2553,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_3,0.1859189
2554,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_2,0.1859189
2555,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_24,0.12071379
2556,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_6,0.1859189
2557,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_2,0.1859189
2558,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_25,0.43546355
2559,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_22,0.050829437
2560,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_17,0.014933619
2561,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_14,0.02179845
2562,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_4,0.1859189
2563,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_3,0.1859189
2564,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_9,0.1859189
2565,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_28,0.019246243
2566,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_10,0.1859189
2567,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_16,0.18337028
2568,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_12,0.1859189
2569,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_26,0.011991939
2570,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_6,0.1859189
2571,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_26,0.005807585
2572,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_32,0.0051245824
2573,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_9_24,0.0035756086
2574,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_23,0.05626657
2575,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_26,0.008061
2576,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_27,0.004815592
2577,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_31_24,0.0061440025
2578,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_31,0.00578171
2579,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_31,0.019357601
2580,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_32,0.004194415
2581,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_19,0.03223134
2582,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_13,0.1859189
2583,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_17,0.1859189
2584,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_10,0.1859189
2585,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_31,0.0054249107
2586,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_3,0.1859189
2587,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_12,0.1859189
2588,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_25_10,0.1859189
2589,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_8,0.1859189
2590,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_15,0.2742538
2591,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_7,0.1859189
2592,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_23,0.05101212
2593,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_31,0.00651706
2594,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_14,0.16254996
2595,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_4,0.1859189
2596,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_18,0.37965408
2597,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_22,0.28443632
2598,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_32,0.006839595
2599,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_4,0.1859189
2600,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_16,0.0023997882
2601,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_8,0.1859189
2602,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_10,0.1859189
2603,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_7,0.1859189
2604,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_7,0.1859189
2605,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_27,0.005140311
2606,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_6,0.1859189
2607,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_23,0.18268725
2608,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_11,0.1859189
2609,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_4,0.1859189
2610,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_21,0.37150177
2611,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_18_24,0.0050091003
2612,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_17_16,0.044468433
2613,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_8_23,0.25342947
2614,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_21,0.010152858
2615,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_9,0.1859189
2616,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_11,0.1859189
2617,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_1_1,0.1859189
2618,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_22,0.02655219
2619,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_31_30,0.22601628
2620,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_29_16,0.0063499296
2621,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_31_27,0.02570974
2622,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_13_25,0.024046691
2623,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_7,0.1859189
2624,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_14,0.015819453
2625,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_22,0.008713798
2626,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_30,0.010201108
2627,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_24,0.009212259
2628,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_31,0.0038383408
2629,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_17,0.14465636
2630,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_28,0.029242234
2631,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_29,0.011780902
2632,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_29_17,0.006255827
2633,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_3,0.1859189
2634,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_30,0.031082239
2635,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_29,0.0074668718
2636,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_5_4,0.1859189
2637,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_2,0.1859189
2638,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_13_3,0.1859189
2639,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_25_29,0.008610381
2640,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_23_22,0.013226854
2641,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_16_10,0.1859189
2642,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_17,0.1859189
2643,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_21,0.017316202
2644,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_4,0.1859189
2645,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_15,0.026728
2646,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_29_8,0.1859189
2647,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_14,0.1859189
2648,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_6_28,0.007374973
2649,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_30_25,0.17472623
2650,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_21,0.025623264
2651,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_15_18,0.005977598
2652,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_8_13,0.1859189
2653,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_11_14,0.1859189
2654,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_31_12,0.17887342
2655,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_22,0.008457427
2656,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_22_5,0.1859189
2657,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_2,0.1859189
2658,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_4_17,0.1859189
2659,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_3_6,0.1859189
2660,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_14_23,0.023326145
2661,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_27_32,0.0057081883
2662,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_7_25,0.030842165
2663,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_21_27,0.015931945
2664,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_27,0.09342038
2665,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_19_16,0.007233966
2666,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_24_13,0.1859189
2667,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_20_12,0.1859189
2668,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_4,0.1859189
2669,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_12_19,0.00993677
2670,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_10_22,0.008190241
2671,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_26_24,0.8105257
2672,47RPM_32_times_32,S2A_MSIL2A_20240213T034851_R104_T47RPM_20240213T082513_visual_2_4,0.1859189
